0,1,2,3,4
김민수,KIM Min-su,KIM Min-su,라인프로듀서,"인질|시동|봄이가도|나와 봄날의 약속|메리 크리스마스 미스터 모|청년경찰|작은 형|7공주 대리운전|국제시장|1789, 바스티유의 연인들|도약선생|그 남자의 책 198쪽|어디선가 누군가에 무슨일이 생기면 틀림없이 나타난다 홍반장|스캔들-조선남녀상열지사|친구|미확인 미행물체|인류 멸망 보고서 '멋진 신세계'"
김도영,,,세트팀,스윙키즈|해피 투게더|인랑|공작|장산범|군함도|가려진 시간|밀정|덕혜옹주|굿바이 싱글|국제시장|미조|변호인|집으로 가는 길|회사원|미쓰GO|고지전|원스어폰어타임
김교식,KIM Kyo-shik,KIM Kyo-shik,VFX 아티스트,"점박이 한반도의 공룡2 : 새로운 낙원|버닝|살인소설|골든슬럼버|시인의 사랑|마차 타고 고래고래|임금님의 사건수첩|비정규직 특수요원|고산자, 대동여지도|시간이탈자|검은 사제들|그놈이다|살인의뢰|국제시장|터널 3D|창수|감시자들|몽타주|스파이|용의자X|광해, 왕이 된 남자|5백만불의 사나이|미쓰GO|차형사|오싹한 연애|티끌모아 로맨스|커플즈|완득이|황해|마음이2|사요나라 이츠카|평행이론|아빠가 여자를 좋아해|시크릿|굿모닝 프레지던트|몬스터"
김가륜,,,특수분장,"PMC: 더 벙커|명당|안시성|상류사회|인랑|마녀|7년의 밤|마약왕|암수살인|물괴|공작|신과함께-인과 연|독전|치즈인더트랩|골든슬럼버|조선명탐정: 흡혈괴마의 비밀|염력|그것만이 내 세상|1987|신과함께-죄와 벌|강철비|미옥|대장 김창수|브이아이피|택시운전사|군함도|하루|대립군|석조저택 살인사건|살인자의 기억법|불한당: 나쁜 놈들의 세상|보안관|임금님의 사건수첩|조작된 도시|마스터|목숨 건 연애|판도라|혼숨|아수라|밀정|터널|덕혜옹주|부산행|아가씨|곡성|탐정 홍길동: 사라진 마을|미씽: 사라진 여자|럭키|비밀은 없다|해어화|검사외전|로봇, 소리|오빠생각|히말라야|대호|내부자들|검은 사제들|협녀, 칼의 기억|암살|간신|베테랑|경성학교: 사라진 소녀들|살인의뢰|조선명탐정 : 사라진 놉의 딸|강남 1970|허삼관|국제시장|마담 뺑덕|해무(海霧)|신의 한 수|황제를 위하여|우는 남자|역린|군도: 민란의 시대|끝까지 간다|방황하는 칼날|남자가 사랑할 때|용의자|친구 2|동창생|화이: 괴물을 삼킨 아이|관상|감기|미스터 고|감시자들|더 웹툰: 예고살인|신세계|무서운 이야기 2 '탈출'"
권유진,KWON Yoo-jin,KWON Yoo-jin,의상,"스윙키즈|조선명탐정: 흡혈괴마의 비밀|염력|대립군|덕혜옹주|부산행|섬. 사라진 사람들|오빠생각|도리화가|조선명탐정 : 사라진 놉의 딸|허삼관|국제시장|해적: 바다로 간 산적|명량|변호인|공정사회|광해, 왕이 된 남자|바람과 함께 사라지다|돈의 맛|범죄와의 전쟁: 나쁜놈들 전성시대|최종병기 활|모비딕|조선명탐정 : 각시투구꽃의 비밀|악마를 보았다|대한민국 1%|계몽영화|여행자|거북이 달린다|1724 기방난동사건|좋은 놈, 나쁜 놈, 이상한 놈 |가루지기|다찌마와리|그림자|이장과 군수|뷰티풀 선데이|전설의 고향|아내의 애인을 만나다|투사부일체|청연|웰컴 투 동막골|간 큰 가족|나두야 간다|내 여자친구를 소개합니다|낭만자객|청풍명월(淸風明月)|나비|긴급조치 19호|네발가락|친구|동감|세븐틴|마리아와 여인숙|창(노는계집 창)|태백산맥|헐리우드 키드의 생애|그 섬에 가고 싶다|뽕 3|어허 어이 어이 가리|이조여인 숙명사 청상계|색녀도|영구와 땡칠이 3탄-영구람보|칠색조|삼토스와 댕기똘이|달아난 말|슈퍼 홍길동 3|살꼬지|슈퍼홍길동2-공초 도사와 슈퍼 홍길동|사방지|변강쇠 3|가루지기|블루하트|아다다|감자|길소뜸|인류 멸망 보고서 '천상의 피조물' |인류 멸망 보고서 '해피 버스 데이'"
권규림,,,미술팀,소녀의 세계|국제시장|변호인|집으로 가는 길|열한시|뒷담화: 감독이 미쳤어요|그곳에 있다.
김은성,,,VFX 매니지먼트,조선명탐정: 흡혈괴마의 비밀|인천상륙작전|순수의 시대|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|숨바꼭질|고령화 가족|신세계
김선경,,,광고대행,"탐정: 리턴즈|7년의 밤|그것만이 내 세상|1987|침묵|남한산성|군함도|리얼|불한당: 나쁜 놈들의 세상|임금님의 사건수첩|조작된 도시|공조|형|아수라|고산자, 대동여지도|인천상륙작전|아가씨|탐정 홍길동: 사라진 마을|궁합|비밀은 없다|시간이탈자|좋아해줘|나를 잊지 말아요|히말라야|도리화가|성난 변호사|악의 연대기|베테랑|손님|장수상회|쎄시봉|오늘의 연애|국제시장|정글히어로|마담 뺑덕|우는 남자|표적|명량|방황하는 칼날|찌라시: 위험한 소문|수상한 그녀|집으로 가는 길|열한시|더 파이브|노브레싱|밤의 여왕|깡철이|감기|설국열차|고령화 가족|공범|더 웹툰: 예고살인|전설의 주먹|남자사용설명서|베를린|뽀로로 극장판 슈퍼썰매 대모험|마이 리틀 히어로|타워|나의 PS 파트너 |26년|돈 크라이 마미|늑대소년|용의자X|R2B: 리턴투베이스|5백만불의 사나이|연가시|차형사|577 프로젝트|코리아|몬스터|무서운 이야기 2|무서운 이야기"
최윤선,,,운송,출국|레슬러|1987|조작된 도시|인천상륙작전|남과 여|살인의뢰|국제시장|나의 독재자|레드카펫
권주희,KWON Ju-hee,KWON Ju-hee,아트디렉터,1급기밀|리얼|프리즌|암살|악의 연대기|국제시장|변호인|집으로 가는 길|설국열차|죽이고 싶은|식객2 : 김치전쟁|마더|박쥐
김경우,,,액션/스턴트팀,죽지않는 인간들의 밤|백두산|안시성|레슬러|물괴|신과함께-인과 연|신과함께-죄와 벌|꾼|남한산성|대립군|리얼|공조|두 남자|인천상륙작전|봉이 김선달|대역전|엽기적인 그녀 2|시간이탈자|잡아야 산다|서부전선|치외법권|위험한 상견례 2|극비수사|살인의뢰|국제시장|해적: 바다로 간 산적|표적|역린|하이힐|관능의 법칙|용의자|캐치미|결혼전야|악인은 너무 많다|최종병기 활|고지전|퀵|풍산개|헤드|평양성|요술|집 나온 남자들|구르믈 버서난 달처럼
곽남훈,,,사운드팀,"골든슬럼버|염력|1987|꾼|남한산성|장산범|택시운전사|군함도|리얼|프리즌|공조|더 킹|마스터|고산자, 대동여지도|밀정|터널|부산행|봉이 김선달|특별수사: 사형수의 편지|히말라야|내부자들|더 폰|강남 1970|국제시장|해무(海霧)|신의 한 수|동창생|화이: 괴물을 삼킨 아이|감시자들|은밀하게 위대하게|더 웹툰: 예고살인"
차윤석,,,VFX 아티스트,화이트데이: 부서진 결계|반도|천문: 하늘에 묻는다|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|싱글라이더|판도라|형|밀정|국가대표 2|슈퍼 프렌즈|부산행|궁합|조선마술사|순수의 시대|사도|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|코알라 키드 : 영웅의 탄생|구미호 가족
조원철,Cho Won-chul,Cho Won-chul,액션/스턴트팀,"레슬러|택시운전사|공조|판도라|그랜드파더|인천상륙작전|우리들의 일기|흔들리는 물결|협녀, 칼의 기억|경성학교: 사라진 소녀들|꽃보다 처녀귀신|국제시장|해적: 바다로 간 산적|좋은 친구들|표적|명량|친구 2|동창생|스파이|런닝맨|음치 클리닉 |26년|유신의 추억-다카키 마사오의 전성시대|태어나서 미안해|특수본|짐승|마마|페스티발|인플루언스|내 깡패 같은 애인|하녀|자각몽"
정희순,JEONG Hui-sun,JEONG Hui-sun,프로듀서,"콜|힘을 내요, 미스터 리|독전|럭키|파울볼|국제시장|사이코메트리|R2B: 리턴투베이스|우리 만난 적 있나요|그림자 살인|눈에는 눈 이에는 이|걸스카우트|사랑|황진이|각설탕"
정황수,,,VFX 슈퍼바이저,"반도|완벽한 타인|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|싱글라이더|목숨 건 연애|판도라|형|밀정|국가대표 2|부산행|궁합|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|역린|방황하는 칼날|플랜맨|히어로|관상|숨바꼭질|타워|도둑들|가비|미운오리새끼|범죄와의 전쟁: 나쁜놈들 전성시대|페이스메이커|마이 웨이|최종병기 활|퀵|고지전|달빛 길어올리기|아이들...|평양성|글러브|쩨쩨한 로맨스|이층의 악당|페스티발|초능력자|무적자|악마를 보았다|아저씨|베스트셀러|구르믈 버서난 달처럼|비밀애|의형제|식객2 : 김치전쟁|홍길동의 후예|불신지옥|그림자 살인|나는 행복합니다|미인도|모던보이|영화는 영화다|울학교 이티|님은 먼 곳에|걸스카우트|GP 506|마이 뉴 파트너|대한이, 민국씨|우리 생애 최고의 순간|식객|마이 파더|천년학|뷰티풀 선데이|소년은 울지 않는다|경의선|가을로|마이 캡틴 김대출|인류멸망 보고서"
강영은,,,VFX 아티스트,여곡성|루시드 드림|판도라|가려진 시간|덕혜옹주|우주의 크리스마스|검사외전|대호|은밀한 유혹|국제시장|나의 사랑 나의 신부|우는 남자|표적|군도: 민란의 시대|남자가 사랑할 때|화이: 괴물을 삼킨 아이|감기|설국열차|은밀하게 위대하게|런닝맨|뒷담화: 감독이 미쳤어요|베를린|간첩|하울링|챔프|전우치|마더|박쥐|청출어람
전보람,,,액션/스턴트팀,용루각2: 신들의 밤|미션 파서블|용루각: 비정도시|미쓰백|곤지암|강철비|반드시 잡는다|꾼|유리정원|청년경찰|택시운전사|대립군|미스 푸줏간|비정규직 특수요원|공조|사냥|궁합|개를 훔치는 완벽한 방법|국제시장|하이힐|수상한 그녀|스파이|음치 클리닉 |26년|연가시|두 번의 결혼식과 한 번의 장례식|화차|특수본|커플즈
박재언,,,붐오퍼레이터,"7년의 밤|신과함께-인과 연|신과함께-죄와 벌|좋아해줘|더 폰|은밀한 유혹|코인라커|쓰리 썸머 나잇|어우동: 주인 없는 꽃|국제시장|덕수리 5형제|돼지 같은 여자|시선|톱스타|화이: 괴물을 삼킨 아이|일탈여행: 프라이빗 아일랜드|파파로티|투혼|사랑한다, 사랑하지 않는다|그대를 사랑합니다|맨발의 꿈|집 나온 남자들|주유소 습격사건 2|마린보이|똥파리|검은 땅의 소녀와|니마"
장진승,JANG Jin-seung,JANG Jin-seung,프로듀서,내가 죽던 날|그것만이 내 세상|공조|좋아해줘|히말라야|국제시장|시크릿|해운대|마린보이|태풍|마파도|파송송 계란탁|키다리 아저씨|역도산|내 머리 속의 지우개|우리 형|슈퍼스타 감사용|말죽거리 잔혹사|위대한 유산
장은영,,,라인프로듀서,독전|럭키|장수상회|국제시장|열한시|코리아|적과의 동침
장석훈,JANG Seok-hun,JANG Seok-hun,소품,"썰|택시운전사|군함도|시간위의 집|1급기밀|시간의 종말|인천상륙작전|서부전선|연평해전|국제시장|동창생|26년|개들의 전쟁|강철대오:구국의 철가방|바람과 함께 사라지다|고지전|포화속으로|작은 연못|식객2 : 김치전쟁|실종|실종|차우|어린 왕자|스카우트|밀양|소년은 울지 않는다|우리들의 행복한 시간|연애, 그 참을 수 없는 가벼움|아이스케키|구타유발자들|피터팬의 공식|청연|파랑주의보|귀여워|아는 여자|라이어|어깨동무|동해물과 백두산이|똥개|마들렌|해적 디스코왕 되다|와니와 준하|엽기적인 그녀|교도소 월드컵|파이란|번지점프를 하다|닥터 K|그는 나에게 지타를 아느냐고 물었다|너희가 재즈를 믿느냐|나에게 오라|누가 나를 미치게 하는가"
박승민,,,사운드팀,"국가부도의 날|창궐|협상|목격자|독전|골든슬럼버|염력|1987|꾼|남한산성|장산범|택시운전사|군함도|리얼|프리즌|공조|더 킹|마스터|밀정|고산자, 대동여지도|터널|부산행|봉이 김선달|특별수사: 사형수의 편지|히말라야|내부자들|더 폰|강남 1970|국제시장|해무(海霧)|신의 한 수|동창생|화이: 괴물을 삼킨 아이|감시자들|은밀하게 위대하게|더 웹툰: 예고살인"
박수단,,,예고편,"오! 문희|협상|탐정: 리턴즈|비밥바룰라|남한산성|아빠는 딸|조작된 도시|궁합|우리 연애의 이력|극적인 하룻밤|도리화가|탐정 : 더 비기닝|협녀, 칼의 기억|미쓰 와이프|순수의 시대|오늘의 연애|워킹걸|쥬로링 동물탐정 극장판|국제시장|덕수리 5형제|님아, 그 강을 건너지 마오|맨홀|해적: 바다로 간 산적|소수의견|내 연애의 기억|극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!|명량|무명인|방황하는 칼날|수상한 그녀|플랜맨|캐치미|결혼전야|톱스타|세계일주|조난자들|더 웹툰: 예고살인|마이 라띠마|길위에서|미나문방구|남쪽으로 튀어|나의 PS 파트너 |위대한 비행|공모자들|나는 왕이로소이다|두 개의 달|아부의 왕|코알라 키드 : 영웅의 탄생|오싹한 연애|티끌모아 로맨스|최종병기 활|수상한 고객들|오빠가 돌아왔다|무산일기|파수꾼|아이들...|평양성|방가? 방가!|마음이2|이끼|무법자|구르믈 버서난 달처럼|비밀애|용서는 없다|걸프렌즈|백야행|여행자|불신지옥|10억|킹콩을 들다|여고괴담 5|거북이 달린다|마린보이|나는 행복합니다|똥파리|무서운 이야기 3 : 화성에서 온 소녀|무서운 이야기"
박선희,,,VFX 매니지먼트,사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|싱글라이더|목숨 건 연애|판도라|형|밀정|국가대표 2|슈퍼 프렌즈|부산행|궁합|순정|좋아해줘|조선마술사|극적인 하룻밤|순수의 시대|사도|화장|장수상회|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|해무(海霧)|역린|방황하는 칼날|플랜맨|동창생|히어로|관상|숨바꼭질|고령화 가족|신세계|타워|도둑들|가비|미운오리새끼
문선아,,,광고대행,원더풀 고스트|데자뷰|로마의 휴일|시간이탈자|좋아해줘|나를 잊지 말아요|히말라야|뽀로로 극장판 컴퓨터 왕국 대모험|도리화가|돌연변이|성난 변호사|은밀한 유혹|악의 연대기|검은손|순수의 시대|베테랑|손님|장수상회|쎄시봉|오늘의 연애|국제시장|소수의견
남현우,,,라인프로듀서,창궐|국제시장|태풍
